"year","vessel_length","gear_type","supra_region","GVL_disagg","Other_income_disagg","Repair_maintenance_costs_disagg","Other_variable_costs_disagg","Other_non_variable_costs_disagg","Personnel_costs_disagg","Value_of_unpaid_labour_disagg","cscode","totfishdays","Fuel_cost","m","q","loa","loaFC","yFC","EC","GVA","Gross_profit"
2020,"VL2440","OTB","MBS",450.206826684052,12.8819104429658,42.8651725302692,34.8638900727517,30.499910828745,181.734152617015,5.04783056391987,"7300:380:1",0.215,0.335314196709714,1.47,12.811,32,59.851,12.867965,4.31481134726371,350.544952347988,163.762969167053
2020,"VL2440","OTB","MBS",374398.279026179,10712.776471958,35647.2755948583,28993.297457385,25364.1514253354,151132.657141695,4197.84633180084,"7300:380:1",178.797,0.335314196709714,1.47,12.811,32,59.851,10701.179247,3588.25732305446,291518.073697504,136187.570224008
2020,"VL2440","OTB","MBS",34877.4181639515,997.958606223437,3320.75494727518,2700.89745605466,2362.82099890036,14078.9025394837,391.054259872788,"7300:380:1",16.656,0.335314196709714,1.47,12.811,32,59.851,996.878256,334.26743162802,27156.6359363167,12686.6791369602
2020,"VL2440","OTB","MBS",280267.360514885,8019.37870385264,26684.8658239133,21703.8255948715,18987.1165812211,113135.004292427,3142.42713487112,"7300:380:1",133.844,0.335314196709714,1.47,12.811,32,59.851,8010.697244,2686.10051145658,218224.830707275,101947.399279977
2020,"VL2440","OTB","MBS",7617.91830454224,217.973907867487,725.318593791253,589.929451556607,516.086863232438,3075.11091730559,85.4139887978627,"7300:380:1",3.638,0.335314196709714,1.47,12.811,32,59.851,217.737938,73.0106217736994,5931.54668205573,2771.02177595228
2020,"VL2440","OTB","MBS",35308.779123472,1010.30127390367,3361.82576374604,2734.3019274732,2392.0441692758,14253.0292159447,395.890785901474,"7300:380:1",16.862,0.335314196709714,1.47,12.811,32,59.851,1009.207562,338.401622965399,27492.5069139153,12843.5869120691
2020,"VL2440","OTB","MBS",904.601623848886,25.8836526109825,86.1290908515176,70.0520954019941,61.2835417582225,365.158855490933,10.142617691225,"7300:380:1",0.432,0.335314196709714,1.47,12.811,32,59.851,25.855632,8.66976047450197,704.350787973633,329.049314791475
2020,"VL2440","OTB","MBS",8375.94096156376,239.66345010169,797.491581958497,648.630512981426,567.440201465023,3381.10051380493,93.9131267706022,"7300:380:1",4,0.335314196709714,1.47,12.811,32,59.851,239.404,80.2755599490923,6521.76655531142,3046.75291473588
2020,"VL1218","OTB","MBS",5060.12424527837,4.41139365257997,380.43959085032,527.907197097933,215.554778235139,1878.04383088121,405.683153577301,"7300:380:1",3.001,0.335314196709714,1.47,12.811,15,34.861,104.617861,35.0798540227035,3905.55421872485,1621.82723426634
2020,"VL1218","OTB","MBS",86834.8345576776,75.7022198314614,6528.57663752103,9059.21117738969,3699.05215739134,32228.3836209768,6961.77165147532,"7300:380:1",51.499,0.335314196709714,1.47,12.811,15,34.861,1795.306639,601.991803503901,67021.7050017031,27831.549729251
2020,"VL1824","OTB","MBS",133575.569466253,1701.60330740624,15420.0247845674,12070.555547266,9103.00661169021,49708.5251864216,5729.22643120432,"7300:380:1",66.1,0.335314196709714,1.47,12.811,21,43.681,2887.3141,968.15740809013,97715.428422046,42277.67680442
2020,"VL1824","OTB","MBS",728744.657502577,9283.39159934701,84126.6163057592,65853.0066785942,49663.0294146403,271193.469784075,31256.7872257323,"7300:380:1",360.62,0.335314196709714,1.47,12.811,21,43.681,15752.24222,5281.95044637614,533103.446256554,230653.189246747
2020,"VL1824","OTB","MBS",224.309957802634,2.85745789897265,25.8944440406502,20.2697680143197,15.2864407548807,83.4742253508744,9.62093999793766,"7300:380:1",0.111,0.335314196709714,1.47,12.811,21,43.681,4.848591,1.62580139633895,164.090961495418,70.9957961466055
2020,"VL1824","OTB","MBS",5838.12133416046,74.3711339651531,673.955394895842,527.561799940266,397.860606674327,2172.58591926735,250.404465351729,"7300:380:1",2.889,0.335314196709714,1.47,12.811,21,43.681,126.194409,42.3147768830921,4270.79988973208,1847.809505113
2020,"VL1824","OTB","MBS",224.309957802634,2.85745789897265,25.8944440406502,20.2697680143197,15.2864407548807,83.4742253508744,9.62093999793766,"7300:380:1",0.111,0.335314196709714,1.47,12.811,21,43.681,4.848591,1.62580139633895,164.090961495418,70.9957961466055
2020,"VL1824","OTB","MBS",8869.33698014201,112.985429897216,1023.88031436409,801.477583917559,604.434130388931,3300.61599157647,380.417168026562,"7300:380:1",4.389,0.335314196709714,1.47,12.811,21,43.681,191.715909,64.2850660228076,6488.24531534584,2807.21215574281
2020,"VL1824","OTB","MBS",2509.84655487272,31.9726370317481,289.737833319708,226.802269133199,171.042877635692,934.008899871946,107.650517814762,"7300:380:1",1.242,0.335314196709714,1.47,12.811,21,43.681,54.251802,18.1913994076844,1836.04481240819,794.385394721478
2020,"VL1824","OTB","MBS",2095.58041658858,26.6953499210328,241.914760992381,189.367111989635,142.811162728029,779.8447899897,89.8821151158681,"7300:380:1",1.037,0.335314196709714,1.47,12.811,21,43.681,45.297197,15.1887932252567,1532.99393757431,663.267032468738
2020,"VL2440","OTB","MBS",50023.2134076992,1431.33003986982,4762.81910035163,3873.78358115332,3388.89474319948,20192.7775435715,560.872671355729,"7300:380:1",23.889,0.335314196709714,1.47,12.811,32,59.851,1429.780539,479.425712905966,38949.6203099586,18195.9700950313
2020,"VL2440","OTB","MBS",188016.840749462,5379.78538029516,17901.4929131179,14559.9712825223,12737.4720623357,75896.4085085078,2108.0914349014,"7300:380:1",89.789,0.335314196709714,1.47,12.811,32,59.851,5373.961439,1801.96556306726,146395.724308714,68391.2243653049
2020,"VL2440","OTB","MBS",25735.0786044047,736.365950437442,2450.29288556748,1992.91725113543,1743.46001900128,10388.4313286657,288.548082002675,"7300:380:1",12.29,0.335314196709714,1.47,12.811,32,59.851,735.56879,246.646657943586,20038.1277411943,9361.14833052598
2020,"VL2440","OTB","MBS",171997.853660471,4921.42903197568,16376.2902626222,13319.4654264453,11652.2426770339,69430.0537758559,1928.48257995262,"7300:380:1",82.139,0.335314196709714,1.47,12.811,32,59.851,4916.101289,1648.43855466462,133922.845771681,62564.3094158726
2020,"VL2440","OTB","MBS",11391.2797077267,325.942292138298,1084.58855146356,882.13749765474,771.718673992431,4598.29669877471,127.721852408019,"7300:380:1",5.44,0.335314196709714,1.47,12.811,32,59.851,325.58944,109.174761530766,8869.60251522352,4143.58396404079
2020,"VL2440","OTB","MBS",98542.9454127977,2819.64049044638,9382.48846174171,7631.13798522648,6675.93397023599,39778.6475449151,1104.88793645614,"7300:380:1",47.06,0.335314196709714,1.47,12.811,32,59.851,2816.58806,944.441962801071,76728.5835232388,35845.0480418676
2020,"VL2440","OTB","MBS",615.631660674936,17.6152635824742,58.6156312739495,47.6743427041348,41.7068548076792,248.510887764663,6.90261481763926,"7300:380:1",0.294,0.335314196709714,1.47,12.811,32,59.851,17.596194,5.90025365625828,479.349841815389,223.936339233087
2020,"VL2440","OTB","MBS",10679.3247259938,305.570898879655,1016.80176699708,827.003904051319,723.486256867904,4310.90315510129,119.739236632518,"7300:380:1",5.1,0.335314196709714,1.47,12.811,32,59.851,305.2401,102.351338935093,8315.25235802205,3884.60996628824
2020,"VL1218","OTB","MBS",8504.92059086441,7.41455167731201,639.432621209268,887.292203319552,362.298667583485,3156.56550581967,681.861321774044,"7300:380:1",5.044,0.335314196709714,1.47,12.811,15,34.861,175.838884,58.9612741387925,6564.35037629062,2725.92354869691
2020,"VL1218","OTB","MBS",278561.441541306,242.848617050359,20943.3199087031,29061.4583151487,11866.3587781121,103386.907405719,22332.9860279546,"7300:380:1",165.206,0.335314196709714,1.47,12.811,15,34.861,5759.246366,1931.15706886863,215001.996087523,89282.1026538503
2020,"VL1218","OTB","MBS",421.53650827044,0.367493639835052,31.6927349925291,43.9776072224203,17.9569125487453,156.451502072743,33.7956642433606,"7300:380:1",0.25,0.335314196709714,1.47,12.811,15,34.861,8.71525,2.92234705287433,325.354400093706,135.107233777602
